accuracy,loss,val_accuracy,val_loss
0.8659370541572571,0.26764366030693054,0.9714285731315613,0.27185511589050293
1.0,0.002355402335524559,0.9714285731315613,0.26379597187042236
0.9849520921707153,0.05913574621081352,0.988095223903656,0.044656891375780106
1.0,0.005700291134417057,0.988095223903656,0.04895712435245514
0.9893980622291565,0.03671122342348099,0.9976190328598022,0.012238645926117897
1.0,0.0005322379874996841,0.9904761910438538,0.030713804066181183
0.9921340346336365,0.03204049915075302,0.9976190328598022,0.013352159410715103
1.0,0.0012124159839004278,0.9976190328598022,0.015335643664002419
0.9935020804405212,0.02287488617002964,0.9952380657196045,0.01228952407836914
1.0,0.08096335083246231,0.9976190328598022,0.007757700048387051
0.9839261174201965,0.04487664997577667,0.9928571581840515,0.0443473644554615
1.0,0.0002267630334245041,0.9928571581840515,0.04544605687260628
0.9938440322875977,0.016891686245799065,0.9976190328598022,0.006318331696093082
1.0,0.015158973634243011,0.9976190328598022,0.005690199788659811
0.9979479908943176,0.009104692377150059,0.9904761910438538,0.037147220224142075
1.0,0.03776310756802559,0.988095223903656,0.03412427380681038
0.9948700666427612,0.016101015731692314,0.9952380657196045,0.019779864698648453
1.0,3.7142843211768195e-05,0.9952380657196045,0.020383739843964577
0.9907660484313965,0.028231995180249214,0.988095223903656,0.06757673621177673
