accuracy,loss,val_accuracy,val_loss
0.803328812122345,1.0509835481643677,0.9095237851142883,0.6869170665740967
0.8974184989929199,0.5973811149597168,0.9214285612106323,0.509442925453186
0.91847825050354,0.46990254521369934,0.9428571462631226,0.3995470404624939
0.94701087474823,0.37677744030952454,0.9571428298950195,0.34819257259368896
0.9588994383811951,0.32261839509010315,0.9690476059913635,0.32376033067703247
0.96875,0.286962628364563,0.976190447807312,0.29859107732772827
0.9772418737411499,0.25957199931144714,0.973809540271759,0.2819037437438965
0.9792798757553101,0.24343034625053406,0.9785714149475098,0.255973756313324
0.9836956262588501,0.2226964682340622,0.9690476059913635,0.27766892313957214
0.9792798757553101,0.21842975914478302,0.9595237970352173,0.2922316789627075
